"ARHGAP39",0.891623393250134
"ARHGAP4",0.0490074468885909
"ARHGAP40",NA
"ARHGAP42",NA
"ARHGAP44",0.140178626753725
"ARHGAP45",3.43110375742988e-07
"ARHGAP5",0.787267007697842
"ARHGAP6",0.954662009512672
"ARHGAP8",NA
"ARHGAP9",2.76259369668685e-05
"ARHGDIA",0.493717643285865
"ARHGDIB",7.79383020703781e-08
"ARHGDIG",NA
"ARHGEF1",0.00110878104247003
"ARHGEF10",0.966246850374738
"ARHGEF10L",0.999790420183532
"ARHGEF11",0.999987281949405
"ARHGEF12",0.853630564600983
"ARHGEF15",NA
"ARHGEF16",NA
"ARHGEF17",0.239133386925386
"ARHGEF18",0.922130769063984
"ARHGEF19",NA
"ARHGEF2",0.769676926548199
"ARHGEF25",NA
"ARHGEF26",0.607951742390686
"ARHGEF28",NA
"ARHGEF3",NA
"ARHGEF33",0.933282740077577
"ARHGEF35",NA
"ARHGEF37",0.930181541260105
"ARHGEF38",NA
"ARHGEF39",NA
"ARHGEF4",NA
"ARHGEF40",0.131583517127103
"ARHGEF5",NA
"ARHGEF6",3.56889352509485e-06
"ARHGEF7",0.948414673477607
"ARHGEF9",0.967265707435405
"ARID1A",0.0255248301306505
"ARID1B",0.08912387506139
"ARID2",0.0219841240929917
"ARID3A",NA
"ARID3B",NA
"ARID3C",NA
"ARID4A",NA
"ARID4B",0.369837445455374
"ARID5A",NA
"ARID5B",NA
"ARIH1",0.627759716501735
"ARIH2",0.447129825704264
"ARL1",0.099993247250602
"ARL10",NA
"ARL11",NA
"ARL13A",NA
"ARL13B",NA
"ARL14",NA
"ARL14EP",NA
"ARL14EPL",NA
"ARL15",0.577936503025928
"ARL16",NA
"ARL17A",NA
"ARL17B",NA
"ARL2",0.960249144114309
"ARL2BP",0.00966461124071946
"ARL3",0.00396497639809561
"ARL4A",NA
"ARL4C",NA
"ARL4D",NA
"ARL5A",NA
"ARL5B",NA
"ARL5C",NA
"ARL6",0.43862944860489
"ARL6IP1",0.876848989443394
"ARL6IP4",0.816774447955088
"ARL6IP5",0.0450236942593673
"ARL6IP6",NA
"ARL8A",0.114313825120464
"ARL8B",0.0332901769455397
"ARL9",NA
"ARMC1",0.0243960139166353
"ARMC10",0.772673854215625
"ARMC12",NA
"ARMC2",NA
"ARMC3",NA
"ARMC4",NA
"ARMC5",NA
"ARMC6",0.575217657217649
"ARMC7",NA
"ARMC8",0.949982767119921
"ARMC9",0.643734468358261
"ARMCX1",0.0651037505900624
"ARMCX2",0.00680192265975266
"ARMCX3",0.949893974682018
"ARMCX4",NA
"ARMCX5",NA
"ARMCX6",NA
"ARMH3",0.815218813380024
"ARMS2",NA
"ARMT1",0.274166699693971
"ARNT",NA
"ARNT2",0.212941540754722
"ARNTL",NA
"ARNTL2",NA
"ARPC1A",0.833123794030094
"ARPC1B",1.45118373711815e-06
"ARPC2",0.00432491438188102
"ARPC3",0.00240693050851771
"ARPC4",0.00143812547699264
"ARPC4-TTLL3",NA
"ARPC5",0.00394230186845043
"ARPC5L",0.996591555153135
"ARPIN",NA
"ARPP19",0.941042667823209
"ARPP21",NA
"ARR3",NA
"ARRB1",0.996889179448411
"ARRB2",0.00478315901591975
"ARRDC1",NA
"ARRDC2",NA
"ARRDC3",NA
"ARRDC4",NA
"ARRDC5",NA
"ARSA",0.661351522024494
"ARSB",0.987794231308804
"ARSD",NA
"ARSE",NA
"ARSF",NA
"ARSG",NA
"ARSH",NA
"ARSI",NA
"ARSJ",NA
"ARSK",NA
"ART1",NA
"ART3",NA
"ART4",NA
"ART5",NA
"ARTN",NA
"ARV1",NA
"ARVCF",0.00956691149704975
"ARX",NA
"AS3MT",0.542167058441305
"ASAH1",0.482358809350354
"ASAH2",NA
"ASAH2B",NA
"ASAP1",0.369904812528303
"ASAP2",0.0172104260786182
"ASAP3",0.00928064395817413
"ASB1",NA
"ASB10",NA
"ASB11",NA
"ASB12",NA
"ASB13",NA
"ASB14",NA
"ASB15",NA
"ASB16",NA
"ASB17",NA
"ASB18",NA
"ASB2",NA
"ASB4",NA
"ASB5",NA
"ASB6",NA
"ASB7",NA
"ASB8",NA
"ASB9",NA
"ASCC1",0.504021216282139
"ASCC2",0.000960214462782769
"ASCC3",4.28379369859001e-05
"ASCL1",NA
"ASCL2",NA
"ASCL3",NA
"ASCL4",NA
"ASCL5",NA
"ASF1A",0.239074589137559
"ASF1B",NA
"ASGR1",NA
"ASGR2",NA
